Unnamed: 0,accountingchange,amended,audited,capitalexpenditures,cashandcashequivalents,cashcashequivalentsandshortterminvestments,cashfromfinancingactivities,cashfrominvestingactivities,cashfromoperatingactivities,cfdepreciationamortization,changeinaccountsreceivable,changeincurrentassets,changeincurrentliabilities,changeininventories,commonstock,company_cik,company_symbol,costofrevenue,created_at,crosscalculated,currencycode,dcn,deferredcharges,discontinuedoperations,dividendspaid,ebit,effectofexchangerateoncash,equityearnings,extraordinaryitems,goodwill,grossprofit,incomebeforetaxes,intangibleassets,interestexpense,inventoriesnet,investmentchangesnet,minorityinterest,name,netchangeincash,netincome,netincomeapplicabletocommon,original,otherassets,othercurrentassets,othercurrentliabilities,otherequity,otherliabilities,period,periodenddate,periodlength,periodlengthcode,preferredstock,preliminary,propertyplantequipmentnet,quarter,receiveddate,researchdevelopmentexpense,restated,retainedearnings,sellinggeneraladministrativeexpenses,totaladjustments,totalassets,totalcurrentassets,totalcurrentliabilities,totalliabilities,totallongtermdebt,totalreceivablesnet,totalrevenue,totalshorttermdebt,totalstockholdersequity,treasurystock,updated_at,usdconversionrate,year,Sector
3,,FALSE,TRUE,-960000000,2905000000,2905000000,-1137000000,-1427000000,2817000000,670000000,-229000000,-544000000,98000000,-315000000,683000000,10456,BAX,6847000000,00:10.0,FALSE,USD,0001193125-14-061654,,,-709000000,2946000000,-33000000,,,2317000000,7046000000,2809000000,826000000,,2628000000,,243000000,10-K,220000000,2224000000,2224000000,FALSE,1755000000,,,,2639000000,ann,12/31/2011,12,m,,FALSE,5525000000,4,2/21/2014,946000000,FALSE,9429000000,3154000000,561000000,19073000000,8650000000,4857000000,12488000000,4749000000,2420000000,13893000000,446000000,6585000000,-6719000000,00:10.0,1,2011,Healthcare
0,,FALSE,TRUE,,2168000000,2325000000,965000000,-4063000000,3258000000,424000000,,-201000000,-4000000,,3603000000,92230,BBT,,00:10.5,FALSE,USD,0000092230-15-000021,,,-814000000,,,,,6869000000,,2986000000,505000000,,,-625000000,88000000,10-K,160000000,2151000000,2003000000,TRUE,14308000000,,1.29E+11,,,ann,12/31/2014,12,m,2603000000,FALSE,1827000000,4,2/25/2015,,FALSE,12366000000,3180000000,1032000000,1.87E+11,,,1.62E+11,23312000000,1.20E+11,8907000000,3717000000,24338000000,,00:10.5,1,2014,Financials
1,,FALSE,TRUE,,2017000000,2165000000,-1973000000,-4240000000,5339000000,421000000,,2445000000,-812000000,,3533000000,92230,BBT,,00:10.5,FALSE,USD,0000092230-15-000021,,,-912000000,,,,,6814000000,,3124000000,569000000,,,-2576000000,50000000,10-K,-874000000,1679000000,1562000000,FALSE,15981000000,,1.27E+11,,,ann,12/31/2013,12,m,2603000000,FALSE,1869000000,4,2/25/2015,,FALSE,11044000000,3293000000,3610000000,1.83E+11,,,1.60E+11,21493000000,1.15E+11,8961000000,4138000000,22759000000,,00:10.5,1,2013,Financials
2,,FALSE,TRUE,,2917000000,3039000000,2796000000,-7047000000,3714000000,391000000,,-433000000,346000000,,3499000000,92230,BBT,,00:10.5,FALSE,USD,0000092230-15-000021,,,-564000000,,,,,6804000000,,2792000000,673000000,,,-1846000000,65000000,10-K,-537000000,1979000000,1916000000,FALSE,16521000000,,1.33E+11,,,ann,12/31/2012,12,m,2116000000,FALSE,1888000000,4,2/25/2015,,FALSE,10129000000,3125000000,1686000000,1.84E+11,,,1.63E+11,19114000000,1.16E+11,8620000000,2864000000,21158000000,,00:10.5,1,2012,Financials
3,,FALSE,TRUE,,4228000000,4364000000,15220000000,-18007000000,4276000000,363000000,869000000,286000000,572000000,,3486000000,92230,BBT,,00:10.5,FALSE,USD,0000092230-14-000014,,,-446000000,,,,,6078000000,,1628000000,444000000,,,-12399000000,62000000,10-K,1489000000,1289000000,1289000000,FALSE,15948000000,,1.25E+11,,3566000000,ann,12/31/2011,12,m,0,FALSE,1855000000,4,2/26/2014,,FALSE,8772000000,2727000000,2944000000,1.75E+11,,,1.57E+11,21803000000,1.09E+11,7430000000,,17418000000,,00:10.5,1,2011,Financials
0,,FALSE,TRUE,-262000000,2545000000,3606000000,-123000000,-914000000,1925000000,392000000,-9000000,-2000000,83000000,-7000000,0,1054374,BRCM,4098000000,00:15.1,FALSE,USD,0001054374-15-000012,,,-283000000,694000000,,,,3710000000,4330000000,667000000,664000000,-36000000,531000000,-730000000,,10-K,888000000,652000000,652000000,TRUE,126000000,,,,277000000,ann,12/31/2014,12,m,0,FALSE,516000000,4,1/29/2015,2373000000,FALSE,-3455000000,716000000,1273000000,12471000000,5072000000,1550000000,3420000000,1593000000,804000000,8428000000,,9051000000,,00:15.1,1,2014,Technology
1,,FALSE,TRUE,-228000000,1657000000,2432000000,-749000000,-996000000,1785000000,401000000,-55000000,-78000000,11000000,2000000,0,1054374,BRCM,4088000000,00:15.1,FALSE,USD,0001054374-15-000012,,,-254000000,472000000,,,,3793000000,4217000000,445000000,1144000000,-30000000,525000000,-611000000,,10-K,40000000,424000000,424000000,FALSE,111000000,,,,234000000,ann,12/31/2013,12,m,0,FALSE,593000000,4,1/29/2015,2486000000,FALSE,-4107000000,706000000,1361000000,11495000000,3915000000,1496000000,3124000000,1394000000,795000000,8305000000,,8371000000,,00:15.1,1,2013,Technology
2,,FALSE,TRUE,-244000000,1617000000,2374000000,336000000,-4796000000,1931000000,445000000,-16000000,-29000000,181000000,-5000000,0,1054374,BRCM,4027000000,00:15.1,FALSE,USD,0001054374-15-000012,,,-224000000,676000000,,,,3726000000,3979000000,656000000,1786000000,-30000000,527000000,-997000000,,10-K,-2529000000,719000000,719000000,FALSE,82000000,,,,294000000,ann,12/31/2012,12,m,0,FALSE,485000000,4,1/29/2015,2318000000,FALSE,-4531000000,696000000,1212000000,11208000000,3781000000,1682000000,3369000000,1393000000,740000000,8006000000,300000000,7839000000,,00:15.1,1,2012,Technology
3,,FALSE,TRUE,-163000000,4146000000,4529000000,-177000000,863000000,1838000000,192000000,154000000,333000000,-204000000,207000000,0,1054374,BRCM,3626000000,00:15.1,FALSE,USD,0001054374-14-000012,,,-194000000,953000000,,,,1787000000,3763000000,956000000,400000000,-5000000,421000000,1373000000,,10-K,2524000000,927000000,927000000,FALSE,57000000,,,,224000000,ann,12/31/2011,12,m,0,FALSE,368000000,4,1/30/2014,1983000000,FALSE,-5250000000,682000000,911000000,9040000000,5752000000,1099000000,2519000000,1196000000,678000000,7389000000,0,6521000000,,00:15.1,1,2011,Technology
0,,FALSE,TRUE,-561000000,2432000000,3888000000,-223000000,-1712000000,1935000000,656000000,,-160000000,434000000,-141000000,35000000,764478,BBY,31292000000,00:10.5,FALSE,USD,0000764478-15-000014,,-11000000,-251000000,1450000000,-52000000,,,425000000,9047000000,1387000000,57000000,-90000000,5174000000,-1224000000,5000000,10-K,-52000000,1233000000,1233000000,TRUE,750000000,1387000000,996000000,,899000000,ann,1/31/2015,12,m,0,FALSE,2295000000,4,3/31/2015,,FALSE,4141000000,7592000000,700000000,15256000000,11729000000,7777000000,10261000000,1580000000,1280000000,40339000000,41000000,4995000000,,00:10.5,1,2015,Cyclical Consumer Goods & Services
1,,FALSE,TRUE,-547000000,2678000000,2901000000,319000000,-517000000,1094000000,716000000,,604000000,-986000000,597000000,35000000,764478,BBY,31212000000,00:10.5,FALSE,USD,0000764478-15-000014,,-172000000,-233000000,1144000000,-44000000,,,425000000,9399000000,1083000000,101000000,-100000000,5376000000,-180000000,3000000,10-K,852000000,532000000,532000000,FALSE,404000000,900000000,406000000,,976000000,ann,2/1/2014,12,m,0,FALSE,2598000000,4,3/31/2015,,FALSE,3159000000,8106000000,571000000,14013000000,10485000000,7436000000,10027000000,1612000000,1308000000,40611000000,45000000,3986000000,,00:10.5,1,2014,Cyclical Consumer Goods & Services
2,,FALSE,TRUE,-742000000,1826000000,1826000000,-396000000,-602000000,1422000000,917000000,,48000000,38000000,265000000,34000000,764478,BBY,33548000000,00:10.5,FALSE,USD,0000764478-14-000011,,37000000,-224000000,169000000,1000000,,,528000000,10365000000,79000000,334000000,-109000000,6571000000,56000000,654000000,10-K,627000000,-249000000,-249000000,FALSE,608000000,946000000,428000000,,1109000000,ann,2/2/2013,12,m,0,FALSE,3270000000,4,3/28/2014,,FALSE,2861000000,8954000000,1655000000,16787000000,12047000000,10810000000,13726000000,1153000000,2704000000,43913000000,1143000000,3061000000,,00:10.5,1,2013,Cyclical Consumer Goods & Services
3,,FALSE,TRUE,-766000000,1199000000,1199000000,-2478000000,-724000000,3293000000,945000000,,161000000,574000000,120000000,34000000,764478,BBY,34473000000,00:10.5,FALSE,USD,0000764478-14-000011,,-1402000000,-1531000000,2200000000,5000000,,,1335000000,10984000000,2166000000,359000000,-111000000,5731000000,178000000,621000000,10-K,96000000,-1231000000,-1231000000,FALSE,403000000,1079000000,456000000,,1099000000,ann,3/3/2012,12,m,0,FALSE,3471000000,4,3/28/2014,,FALSE,3621000000,8755000000,3271000000,16005000000,10297000000,8855000000,12260000000,1685000000,2288000000,45457000000,523000000,3745000000,,00:10.5,1,2012,Cyclical Consumer Goods & Services
0,,FALSE,TRUE,-126600000,960100000,1007600000,-584400000,-163300000,660000000,174100000,21300000,-32600000,-35000000,-53900000,18700000,9892,BCR,1258600000,00:10.5,FALSE,USD,0001193125-15-052531,,,-66200000,781500000,-19100000,,,1091200000,2065000000,445800000,1053900000,-44800000,376200000,7100000,,10-K,-106800000,294500000,294500000,TRUE,442500000,114800000,,,1125300000,ann,12/31/2014,12,m,0,FALSE,446400000,4,2/18/2015,302000000,FALSE,-70300000,981500000,365500000,5092600000,2047100000,614600000,3287700000,1401900000,455200000,3323600000,78000000,1804900000,,00:10.5,1,2014,Healthcare
1,,FALSE,TRUE,-69100000,1066900000,1083200000,-663300000,-288300000,1123300000,146400000,23500000,-12400000,-77300000,-35900000,19400000,9892,BCR,1194400000,00:10.5,FALSE,USD,0001193125-15-052531,,,-66500000,639100000,-1100000,,,1099500000,1855100000,1213400000,1164900000,-45000000,356200000,0,,10-K,170600000,689800000,689800000,FALSE,291200000,93200000,,,798800000,ann,12/31/2013,12,m,0,FALSE,391200000,4,2/18/2015,295700000,FALSE,360100000,920300000,433500000,5041100000,2090400000,586500000,2952900000,1405700000,479600000,3049500000,0,2088200000,,00:10.5,1,2013,Healthcare
2,,FALSE,TRUE,-72600000,896300000,921300000,-263200000,-98200000,661200000,136300000,37700000,12700000,-147000000,-25000000,20400000,9892,BCR,1125300000,00:10.5,FALSE,USD,0001193125-15-052531,,,-66700000,812300000,100000,,,961600000,1832800000,732400000,874600000,-39600000,328500000,0,,10-K,299900000,530100000,530100000,FALSE,98600000,73900000,,,342400000,ann,12/31/2012,12,m,0,FALSE,359300000,4,2/18/2015,203200000,FALSE,473200000,817300000,131100000,4151300000,1847200000,447600000,2225600000,1409600000,480900000,2958100000,,1925700000,,00:10.5,1,2012,Healthcare
3,,FALSE,TRUE,-71400000,596400000,743500000,3900000,-772300000,721500000,115100000,-45000000,-59600000,31100000,-14600000,21200000,9892,BCR,1097300000,00:10.5,FALSE,USD,0001193125-14-058921,,,-64600000,819100000,1900000,,,916700000,1799100000,510800000,851300000,-36400000,319200000,,,10-K,-45000000,328000000,328000000,FALSE,102100000,76100000,,,319600000,ann,12/31/2011,12,m,0,FALSE,355400000,4,2/19/2014,185400000,FALSE,466800000,794600000,393500000,3931400000,1688900000,915400000,2160200000,908700000,488900000,2896400000,304500000,1771200000,,00:10.5,1,2011,Healthcare
0,,FALSE,TRUE,-592000000,1861000000,2745000000,-807000000,-948000000,1744000000,562000000,-7000000,-316000000,170000000,-189000000,333000000,10795,BDX,4145000000,00:10.5,FALSE,USD,0001193125-14-426571,,0,-421000000,1606000000,-20000000,,,1090000000,4301000000,1522000000,1125000000,-135000000,1495000000,-171000000,,10-K,-31000000,1185000000,1185000000,TRUE,497000000,,,19000000,1009000000,ann,9/30/2014,12,m,,FALSE,3605000000,4,11/26/2014,550000000,FALSE,12105000000,2145000000,559000000,12448000000,6131000000,2234000000,7394000000,3768000000,1187000000,8446000000,203000000,5053000000,-8601000000,00:10.5,1,2014,Healthcare
1,,FALSE,TRUE,-522000000,1890000000,2608000000,-968000000,-312000000,1719000000,546000000,-1000000,-206000000,315000000,-145000000,333000000,10795,BDX,3883000000,00:10.5,FALSE,USD,0001193125-14-426571,,364000000,-386000000,1255000000,-7000000,,,1109000000,4171000000,1166000000,1205000000,-138000000,1402000000,-225000000,,10-K,220000000,1294000000,1294000000,FALSE,487000000,,,19000000,805000000,ann,9/30/2013,12,m,,FALSE,3476000000,4,11/26/2014,494000000,FALSE,11342000000,2422000000,426000000,12150000000,5873000000,2130000000,7106000000,3763000000,1240000000,8054000000,207000000,5042000000,-8204000000,00:10.5,1,2013,Healthcare
2,,FALSE,TRUE,-487000000,1671000000,2181000000,-370000000,-893000000,1695000000,511000000,-30000000,-20000000,-21000000,-92000000,333000000,10795,BDX,3755000000,00:10.5,FALSE,USD,0001193125-14-426571,,60000000,-368000000,1558000000,6000000,,,1076000000,3953000000,1472000000,1159000000,-135000000,1241000000,-138000000,,10-K,499000000,1169000000,1169000000,FALSE,500000000,136000000,,19000000,1224000000,ann,9/30/2012,12,m,,FALSE,3304000000,4,11/26/2014,472000000,FALSE,10435000000,1923000000,525000000,11362000000,5323000000,1978000000,7225000000,3761000000,1250000000,7708000000,405000000,4136000000,-7769000000,00:10.5,1,2012,Healthcare
3,,FALSE,TRUE,-509000000,1175282000,1563313000,-715000000,-1033000000,1638000000,494000000,-27000000,-383000000,210000000,-117000000,332662000,10795,BDX,3625000000,00:10.5,FALSE,USD,0001193125-13-456802,,70000000,-361000000,1665000000,-3000000,,,991121000,3959000000,1617000000,1115169000,-84000000,1244972000,122000000,,10-K,-42000000,1270000000,1270000000,FALSE,444610000,0,,18875000,1068483000,ann,9/30/2011,12,m,,FALSE,3211197000,4,11/27/2013,470000000,FALSE,9633584000,1824000000,367000000,10430428000,4668331000,1823228000,5602253000,2484665000,1228637000,7584000000,234932000,4828175000,-6280106000,00:10.5,1,2011,Healthcare
0,,FALSE,TRUE,-53100000,7551100000,10067200000,-1195300000,390600000,2138000000,222400000,-113700000,-676800000,209900000,,62300000,38777,BEN,,00:10.5,FALSE,USD,0000038777-14-000259,,,-290400000,,-60400000,,,,,3409600000,,,,367000000,628300000,10-K,1272900000,2384300000,2384300000,TRUE,175700000,,,,281800000,ann,9/30/2014,12,m,0,FALSE,530700000,4,11/12/2014,,FALSE,11639500000,4916200000,-273700000,16357100000,,,4538200000,2149000000,950000000,8444000000,,11584100000,,00:10.5,1,2014,Financials
1,,FALSE,TRUE,-62200000,6230000000,8669200000,-2018100000,232900000,2035700000,231500000,-268100000,-479600000,153400000,,63100000,38777,BEN,,00:10.5,FALSE,USD,0000038777-14-000259,,,-882700000,,21200000,,,,,3026600000,,,,276600000,612400000,10-K,271700000,2150200000,2150200000,FALSE,179400000,,,,859500000,ann,9/30/2013,12,m,0,FALSE,564100000,4,11/12/2014,,FALSE,10003900000,4738400000,-135000000,15390300000,,,5195400000,2295100000,1038900000,7938100000,,10073100000,,00:10.5,1,2013,Financials
2,,FALSE,TRUE,-78400000,6008600000,8592400000,-1084900000,873400000,1066200000,212000000,-222800000,-1003600000,-60600000,,63700000,38777,BEN,,00:10.5,FALSE,USD,0000038777-14-000259,,,-663000000,,-1900000,,,,,2678200000,,,,554700000,559200000,10-K,852800000,1931400000,1931400000,FALSE,161500000,,,,884800000,ann,9/30/2012,12,m,0,FALSE,582700000,4,11/12/2014,,FALSE,9075600000,4273000000,-849300000,14751500000,,,5523500000,2777200000,850200000,7064300000,,9201300000,,00:10.5,1,2012,Financials
3,,FALSE,TRUE,-131700000,5028900000,7451300000,-968200000,435900000,1621800000,243600000,-230300000,-748700000,197100000,,21800000,38777,BEN,,00:10.5,FALSE,USD,0000038777-13-000227,,,-216300000,,-14600000,,,,,2624200000,,,,428600000,579200000,10-K,1074900000,1923600000,1923600000,FALSE,216200000,,,,1045300000,ann,9/30/2011,12,m,0,FALSE,589700000,4,11/12/2013,,FALSE,8462500000,4176100000,-199000000,13775800000,,,5232500000,2168500000,773200000,7102600000,,8524700000,,00:10.5,1,2011,Financials
0,,FALSE,TRUE,-1791000000,1740000000,1740000000,-939000000,-1659000000,2953000000,1814000000,-524000000,-783000000,496000000,-259000000,434000000,808362,BHI,19746000000,00:10.6,FALSE,USD,0000808362-15-000006,,,-279000000,2859000000,-14000000,,,6081000000,4805000000,2627000000,812000000,-232000000,4074000000,,105000000,10-K,341000000,1719000000,1719000000,TRUE,826000000,395000000,,,178000000,ann,12/31/2014,12,m,,FALSE,9063000000,4,2/26/2015,613000000,FALSE,11878000000,1271000000,1222000000,28827000000,12045000000,4637000000,10202000000,3913000000,5418000000,24551000000,220000000,18625000000,,00:10.6,1,2014,Energy
1,,FALSE,TRUE,-2085000000,1399000000,1399000000,-1103000000,-1663000000,3161000000,1698000000,-453000000,-573000000,1045000000,-120000000,438000000,808362,BHI,18553000000,00:10.6,FALSE,USD,0000808362-15-000006,,,-267000000,1949000000,-11000000,,,5966000000,3811000000,1715000000,883000000,-234000000,3884000000,,199000000,10-K,384000000,1096000000,1096000000,FALSE,714000000,494000000,,,158000000,ann,12/31/2013,12,m,,FALSE,9076000000,4,2/26/2015,556000000,FALSE,10438000000,1306000000,2058000000,27934000000,11295000000,4578000000,10221000000,3882000000,5138000000,22364000000,499000000,17713000000,,00:10.6,1,2013,Energy
2,,FALSE,TRUE,-2910000000,1015000000,1015000000,646000000,-2521000000,1835000000,1568000000,16000000,-531000000,-240000000,-547000000,441000000,808362,BHI,17356000000,00:10.6,FALSE,USD,0000808362-15-000006,,,-263000000,2192000000,5000000,,,5958000000,4005000000,1982000000,993000000,-210000000,3781000000,,199000000,10-K,-35000000,1311000000,1311000000,FALSE,614000000,540000000,,,136000000,ann,12/31/2012,12,m,,FALSE,8707000000,4,2/26/2015,497000000,FALSE,9609000000,1316000000,518000000,26689000000,10417000000,4124000000,9620000000,3837000000,4815000000,21361000000,1079000000,17069000000,,00:10.6,1,2012,Energy
3,,FALSE,TRUE,-2461000000,1050000000,1050000000,-30000000,-1891000000,1507000000,1321000000,-1024000000,-1665000000,251000000,-641000000,437000000,808362,BHI,15264000000,00:10.6,FALSE,USD,0000808362-14-000007,,,-261000000,2600000000,8000000,,-40000000,5956000000,4567000000,2379000000,1143000000,-221000000,3222000000,250000000,218000000,10-K,-406000000,1739000000,1739000000,FALSE,536000000,396000000,,,148000000,ann,12/31/2011,12,m,,FALSE,7415000000,4,2/12/2014,462000000,FALSE,8561000000,1190000000,-236000000,24847000000,9797000000,3502000000,9101000000,3845000000,4878000000,19831000000,224000000,15746000000,,00:10.6,1,2011,Energy
0,,FALSE,TRUE,-66000000,6001000000,6001000000,-1855000000,239000000,3081000000,334000000,78000000,-338000000,19000000,,2000000,1364742,BLK,,00:10.6,FALSE,USD,0001193125-15-069955,,,-1338000000,,-132000000,-41000000,,12961000000,,4436000000,17344000000,,,285000000,119000000,10-K,1333000000,3294000000,3294000000,TRUE,1.96E+11,,,,1.96E+11,ann,12/31/2014,12,m,0,FALSE,467000000,4,2/27/2015,,FALSE,10145000000,5282000000,-183000000,2.40E+11,,,2.12E+11,8327000000,2120000000,10849000000,,27366000000,-1894000000,00:10.6,1,2014,Financials
1,,FALSE,TRUE,-94000000,4551000000,4551000000,-3392000000,-483000000,3642000000,343000000,14000000,-204000000,290000000,,2000000,1364742,BLK,,00:10.6,FALSE,USD,0001193125-15-069955,,,-1168000000,,17000000,0,,12980000000,,3973000000,17501000000,,,-126000000,156000000,10-K,-216000000,2932000000,2932000000,FALSE,1.78E+11,,,,1.78E+11,ann,12/31/2013,12,m,0,FALSE,525000000,4,2/27/2015,,FALSE,8230000000,5100000000,691000000,2.20E+11,,,1.93E+11,7308000000,2247000000,9969000000,,26460000000,-1210000000,00:10.6,1,2013,Financials
2,,FALSE,TRUE,-150000000,4903000000,4903000000,-944000000,-266000000,2240000000,350000000,-292000000,-956000000,407000000,,2000000,1364742,BLK,,00:10.6,FALSE,USD,0001193125-15-069955,,,-1060000000,,70000000,-38000000,,12910000000,,3508000000,17402000000,,,293000000,182000000,10-K,1100000000,2458000000,2458000000,FALSE,1.58E+11,,,,1.59E+11,ann,12/31/2012,12,m,0,FALSE,557000000,4,2/27/2015,,FALSE,6473000000,4646000000,-200000000,2.00E+11,,,1.75E+11,5687000000,2250000000,9122000000,2502000000,25403000000,-432000000,00:10.6,1,2012,Financials
3,,FALSE,TRUE,-247000000,3560000000,3560000000,-2485000000,-204000000,2826000000,380000000,124000000,8000000,-210000000,,1000000,1364742,BLK,,00:10.6,FALSE,USD,0001193125-14-076587,38000000,,-1014000000,,2000000,-18000000,,12792000000,,3153000000,17356000000,,,9000000,222000000,10-K,139000000,2337000000,2337000000,FALSE,1.19E+11,,,-1000000,1.20E+11,ann,12/31/2011,12,m,0,FALSE,537000000,4,2/28/2014,,FALSE,5118000000,4614000000,487000000,1.80E+11,,,1.55E+11,25608000000,2102000000,8905000000,1674000000,25048000000,-218000000,00:10.6,1,2011,Financials
0,,FALSE,TRUE,-53000000,2804000000,2804000000,-977000000,-91000000,1030000000,402000000,79000000,79000000,-285000000,,59000000,356028,CA,908000000,32:22.3,FALSE,USD,0000356028-15-000076,,36000000,-444000000,1162000000,-532000000,,,5806000000,3354000000,1115000000,731000000,-47000000,,0,,10-K,-448000000,846000000,846000000,TRUE,111000000,213000000,,,255000000,ann,3/31/2015,12,m,0,FALSE,252000000,4,5/8/2015,603000000,FALSE,6221000000,1437000000,184000000,10979000000,3987000000,2938000000,5354000000,1253000000,652000000,4262000000,10000000,5625000000,-3868000000,32:22.3,1,2015,Technology
1,,FALSE,TRUE,-65000000,3252000000,3252000000,-421000000,5000000,997000000,426000000,42000000,42000000,-380000000,,59000000,356028,CA,656000000,00:15.2,FALSE,USD,0000356028-14-000075,,15000000,-453000000,1093000000,62000000,,,5922000000,3859000000,1039000000,1063000000,-54000000,,182000000,,10-K,659000000,914000000,914000000,TRUE,118000000,192000000,,,315000000,ann,3/31/2014,12,m,0,FALSE,295000000,4,5/19/2014,587000000,FALSE,5818000000,1545000000,83000000,12016000000,4559000000,3922000000,6446000000,1252000000,800000000,4515000000,514000000,5570000000,-3746000000,00:15.2,1,2014,Technology
2,,FALSE,TRUE,-50000000,2593000000,2776000000,-938000000,-473000000,1390000000,475000000,35000000,35000000,-220000000,,59000000,356028,CA,636000000,00:15.2,FALSE,USD,0000356028-14-000075,,16000000,-463000000,1337000000,-83000000,,,5864000000,3974000000,1293000000,1242000000,-44000000,,-183000000,,10-K,-86000000,955000000,955000000,FALSE,195000000,148000000,,,457000000,ann,3/31/2013,12,m,0,FALSE,311000000,4,5/19/2014,489000000,FALSE,5357000000,1678000000,435000000,11815000000,4126000000,3541000000,6365000000,1274000000,856000000,4610000000,16000000,5450000000,-3404000000,00:15.2,1,2013,Technology
3,,FALSE,TRUE,-72000000,2679000000,2679000000,-1330000000,-455000000,1488000000,399000000,-45000000,-45000000,115000000,,59000000,356028,CA,641000000,00:15.2,FALSE,USD,0000356028-14-000075,,28000000,-192000000,1365000000,-67000000,,,5856000000,4138000000,1330000000,1389000000,-35000000,,179000000,,10-K,-370000000,951000000,951000000,FALSE,250000000,153000000,,,546000000,ann,3/31/2012,12,m,0,FALSE,386000000,4,5/19/2014,509000000,FALSE,4865000000,1850000000,537000000,11997000000,3965000000,3751000000,6600000000,1287000000,902000000,4779000000,14000000,5397000000,-2910000000,00:15.2,1,2012,Technology
4,,FALSE,TRUE,-92000000,3049000000,3124000000,-320000000,-700000000,1377000000,379000000,140000000,140000000,-192000000,,59000000,356028,CA,581000000,00:15.2,FALSE,USD,0000356028-13-000065,,4000000,-82000000,1254000000,89000000,,,5686000000,3848000000,1209000000,1284000000,-45000000,,-181000000,,10-K,466000000,827000000,827000000,FALSE,246000000,152000000,,,555000000,ann,3/31/2011,12,m,0,FALSE,437000000,4,5/9/2013,471000000,FALSE,4106000000,1737000000,550000000,12411000000,4369000000,3921000000,6791000000,1282000000,849000000,4429000000,269000000,5620000000,-2095000000,00:15.2,1,2011,Technology
0,,FALSE,TRUE,-390800000,191400000,191400000,-845300000,-391400000,1012500000,280900000,,-196700000,363300000,-23800000,1131300000,9389,BLL,6903500000,00:10.6,FALSE,USD,0001104659-15-012578,,0,-72700000,838600000,-400000,2300000,,2254500000,1666500000,645600000,572300000,-159900000,1016700000,,206500000,10-K,-224600000,470000000,470000000,TRUE,,,221800000,,1178300000,ann,12/31/2014,12,m,,FALSE,2430700000,4,2/20/2015,,FALSE,4346900000,466500000,514500000,7571000000,2313500000,2006800000,6537900000,2993800000,957100000,8570000000,175100000,1033100000,-3923000000,00:10.6,1,2014,Basic Materials
1,,FALSE,TRUE,-378300000,416000000,416000000,-204000000,-379100000,839000000,299900000,,105900000,-40100000,21400000,1078400000,9389,BLL,6875400000,00:10.6,FALSE,USD,0001104659-15-012578,,400000,-75200000,795400000,-14000000,600000,,2399700000,1592700000,583600000,577500000,-183800000,1028300000,,191400000,10-K,241900000,406800000,406800000,FALSE,,,264700000,,1033000000,ann,12/31/2013,12,m,,FALSE,2372300000,4,2/20/2015,,FALSE,3947700000,418600000,406300000,7820400000,2470900000,1927400000,6595800000,3182500000,859400000,8468100000,422600000,1224600000,-3551600000,00:10.6,1,2013,Basic Materials
2,,FALSE,TRUE,-305000000,174100000,174100000,-486900000,-356000000,853200000,282900000,,31200000,10600000,29100000,1026300000,9389,BLL,7174000000,00:10.6,FALSE,USD,0001104659-15-012578,,-2800000,-61800000,790500000,-2000000,-1300000,,2359400000,1561700000,595600000,531600000,-179800000,1044400000,,175400000,10-K,8300000,396300000,396300000,FALSE,,,240700000,,1238100000,ann,12/31/2012,12,m,,FALSE,2276700000,4,2/20/2015,,FALSE,3580800000,385500000,439000000,7507100000,2339400000,1685800000,6392500000,3085300000,930100000,8735700000,219800000,1114600000,-3140100000,00:10.6,1,2012,Basic Materials
3,,FALSE,TRUE,-443800000,165800000,165800000,-216800000,-738000000,948400000,301100000,,58200000,35900000,27500000,941700000,9389,BLL,7081200000,00:10.6,FALSE,USD,0001104659-14-012614,,-2300000,-45700000,836900000,20200000,10100000,,2247100000,1549700000,659800000,495400000,-177100000,1072500000,,158900000,10-K,13800000,444000000,444000000,FALSE,,,313100000,,1143700000,ann,12/31/2011,12,m,,FALSE,2220200000,4,2/24/2014,,FALSE,3228300000,381400000,490400000,7284600000,2321900000,1856100000,6065500000,2696700000,910400000,8630900000,447400000,1219100000,-2615700000,00:10.6,1,2011,Basic Materials
0,,FALSE,TRUE,-526000000,5571000000,7435000000,-2437000000,1216000000,3148000000,467000000,,-506000000,740000000,-254000000,221000000,14272,BMY,3932000000,00:15.1,FALSE,USD,0000014272-15-000055,,,-2398000000,2381000000,58000000,,,7027000000,11947000000,2381000000,1753000000,,1560000000,-1624000000,131000000,10-K,1985000000,2004000000,2004000000,TRUE,621000000,109000000,0,,1178000000,ann,12/31/2014,12,m,0,FALSE,4417000000,4,2/13/2015,4534000000,FALSE,32541000000,4822000000,1119000000,33749000000,14608000000,8461000000,18897000000,7242000000,3390000000,15879000000,590000000,14852000000,-16992000000,00:15.1,1,2014,Healthcare
